------- Teste Iniciado -------
Tempo de Análise: 00:00:00.0000208
------- Teste Iniciado -------
Tempo de Análise: 00:00:00.0000360
966,(-15.51, 1.65, -5.26),(-15.51, 1.65, -5.26),00:00:00.0000360
967,(-15.51, 1.65, -5.26),(-15.50, 1.64, -5.26),00:00:00.0000139
969,(-15.54, 1.27, -5.25),(-15.49, 1.61, -5.26),00:00:00.0000146
971,(-15.56, 1.08, -5.24),(-15.48, 1.58, -5.25),00:00:00.0000132
974,(-15.56, 1.08, -5.24),(-15.45, 1.52, -5.23),00:00:00.0000131
976,(-15.56, 1.08, -5.24),(-15.43, 1.49, -5.20),00:00:00.0000155
978,(-15.56, 1.08, -5.24),(-15.39, 1.49, -5.15),00:00:00.0000144
979,(-15.56, 1.08, -5.24),(-15.38, 1.49, -5.12),00:00:00.0000215
981,(-15.56, 1.08, -5.24),(-15.34, 1.51, -5.05),00:00:00.0000145
983,(-15.56, 1.08, -5.24),(-15.30, 1.53, -4.98),00:00:00.0000202
985,(-15.56, 1.08, -5.24),(-15.26, 1.56, -4.91),00:00:00.0000142
987,(-15.56, 1.08, -5.24),(-15.22, 1.58, -4.85),00:00:00.0000142
989,(-15.56, 1.08, -5.24),(-15.18, 1.58, -4.80),00:00:00.0000137
990,(-15.56, 1.08, -5.24),(-15.16, 1.58, -4.78),00:00:00.0000145
993,(-15.57, 1.08, -5.22),(-15.10, 1.56, -4.71),00:00:00.0000155
995,(-15.61, 1.08, -5.16),(-15.07, 1.54, -4.65),00:00:00.0000143
997,(-15.65, 1.08, -5.08),(-15.04, 1.51, -4.58),00:00:00.0000134
999,(-15.70, 1.08, -5.02),(-15.02, 1.48, -4.49),00:00:00.0000139
1001,(-15.76, 1.08, -4.96),(-15.02, 1.47, -4.38),00:00:00.0000315
1003,(-15.81, 1.08, -4.90),(-15.03, 1.47, -4.26),00:00:00.0000137
1005,(-15.88, 1.08, -4.85),(-15.04, 1.48, -4.13),00:00:00.0000218
1007,(-15.94, 1.08, -4.79),(-15.06, 1.50, -4.00),00:00:00.0000142
1008,(-16.01, 1.08, -4.74),(-15.07, 1.50, -3.94),00:00:00.0000187
1010,(-16.06, 1.08, -4.69),(-15.08, 1.50, -3.82),00:00:00.0000477
1012,(-16.12, 1.08, -4.65),(-15.09, 1.50, -3.70),00:00:00.0000135
1013,(-16.18, 1.08, -4.61),(-15.10, 1.50, -3.64),00:00:00.0000343
1014,(-16.23, 1.08, -4.57),(-15.10, 1.50, -3.58),00:00:00.0000141
1016,(-16.28, 1.08, -4.54),(-15.11, 1.50, -3.46),00:00:00.0000157
1018,(-16.34, 1.08, -4.49),(-15.12, 1.51, -3.34),00:00:00.0000308
1020,(-16.47, 1.08, -4.37),(-15.13, 1.53, -3.22),00:00:00.0000145
1021,(-16.55, 1.08, -4.35),(-15.14, 1.54, -3.15),00:00:00.0000148
1023,(-16.62, 1.08, -4.35),(-15.16, 1.55, -3.03),00:00:00.0000178
1024,(-16.68, 1.08, -4.36),(-15.18, 1.55, -2.97),00:00:00.0000140
1025,(-16.74, 1.08, -4.38),(-15.19, 1.55, -2.91),00:00:00.0000555
1027,(-16.79, 1.08, -4.41),(-15.22, 1.54, -2.77),00:00:00.0000314
1029,(-16.86, 1.08, -4.45),(-15.26, 1.52, -2.63),00:00:00.0000310
1031,(-16.92, 1.08, -4.49),(-15.32, 1.51, -2.49),00:00:00.0000321
1032,(-16.97, 1.08, -4.53),(-15.35, 1.50, -2.42),00:00:00.0000148
1033,(-17.02, 1.08, -4.57),(-15.39, 1.50, -2.35),00:00:00.0000144
1034,(-17.06, 1.08, -4.60),(-15.43, 1.50, -2.28),00:00:00.0000139
1035,(-17.10, 1.08, -4.62),(-15.47, 1.50, -2.20),00:00:00.0000133
1037,(-17.14, 1.08, -4.65),(-15.56, 1.51, -2.06),00:00:00.0000138
1038,(-17.20, 1.08, -4.68),(-15.61, 1.51, -1.99),00:00:00.0000148
1039,(-17.26, 1.08, -4.70),(-15.65, 1.51, -1.91),00:00:00.0000157
1041,(-17.31, 1.08, -4.72),(-15.74, 1.50, -1.77),00:00:00.0000151
1043,(-17.39, 1.08, -4.74),(-15.82, 1.49, -1.62),00:00:00.0000147
1044,(-17.46, 1.08, -4.75),(-15.85, 1.48, -1.54),00:00:00.0000135
1045,(-17.52, 1.08, -4.76),(-15.88, 1.48, -1.47),00:00:00.0000136
1047,(-17.58, 1.08, -4.77),(-15.94, 1.48, -1.31),00:00:00.0000138
1048,(-17.64, 1.08, -4.77),(-15.96, 1.49, -1.23),00:00:00.0000151
1049,(-17.70, 1.08, -4.77),(-15.99, 1.49, -1.15),00:00:00.0000311
1050,(-17.75, 1.08, -4.77),(-16.01, 1.50, -1.07),00:00:00.0000160
1052,(-17.79, 1.08, -4.75),(-16.05, 1.51, -0.91),00:00:00.0000136
1053,(-17.85, 1.08, -4.73),(-16.08, 1.51, -0.83),00:00:00.0000149
1055,(-17.91, 1.08, -4.69),(-16.13, 1.50, -0.67),00:00:00.0000338
1056,(-17.95, 1.08, -4.65),(-16.16, 1.50, -0.59),00:00:00.0000191
1057,(-17.99, 1.08, -4.61),(-16.20, 1.49, -0.51),00:00:00.0000303
1059,(-18.03, 1.08, -4.56),(-16.30, 1.49, -0.35),00:00:00.0000155
1060,(-18.08, 1.08, -4.50),(-16.36, 1.49, -0.27),00:00:00.0000203
1062,(-18.12, 1.08, -4.44),(-16.49, 1.51, -0.11),00:00:00.0000158
1063,(-18.16, 1.08, -4.38),(-16.56, 1.52, -0.03),00:00:00.0000153
1066,(-18.29, 1.08, -4.25),(-16.76, 1.54, 0.20),00:00:00.0000174
1067,(-18.39, 1.08, -4.12),(-16.83, 1.54, 0.28),00:00:00.0000138
1069,(-18.44, 1.08, -4.03),(-16.94, 1.54, 0.44),00:00:00.0000141
1070,(-18.47, 1.08, -3.96),(-17.00, 1.54, 0.52),00:00:00.0000304
1072,(-18.56, 1.08, -3.78),(-17.09, 1.53, 0.68),00:00:00.0000305
1073,(-18.65, 1.08, -3.62),(-17.14, 1.53, 0.76),00:00:00.0000138
1074,(-18.71, 1.08, -3.55),(-17.18, 1.53, 0.84),00:00:00.0000151
1075,(-18.77, 1.08, -3.51),(-17.23, 1.53, 0.92),00:00:00.0000155
1076,(-18.82, 1.08, -3.49),(-17.28, 1.54, 1.00),00:00:00.0000173
1078,(-18.90, 1.08, -3.37),(-17.37, 1.55, 1.17),00:00:00.0000197
1079,(-19.00, 1.08, -3.21),(-17.42, 1.56, 1.25),00:00:00.0000314
1081,(-19.09, 1.08, -3.15),(-17.52, 1.56, 1.43),00:00:00.0000152
1082,(-19.16, 1.08, -3.13),(-17.58, 1.55, 1.52),00:00:00.0000145
1083,(-19.21, 1.08, -3.13),(-17.63, 1.54, 1.61),00:00:00.0000189
1084,(-19.27, 1.08, -3.01),(-17.69, 1.54, 1.70),00:00:00.0000340
1086,(-19.34, 1.08, -2.87),(-17.82, 1.52, 1.87),00:00:00.0000149
1087,(-19.42, 1.08, -2.81),(-17.90, 1.51, 1.96),00:00:00.0000141
1089,(-19.48, 1.08, -2.78),(-18.07, 1.51, 2.14),00:00:00.0000225
1090,(-19.54, 1.08, -2.77),(-18.17, 1.51, 2.23),00:00:00.0000138
1092,(-19.62, 1.08, -2.75),(-18.37, 1.52, 2.40),00:00:00.0000136
1094,(-19.70, 1.13, -2.74),(-18.56, 1.52, 2.56),00:00:00.0000195
1095,(-19.78, 1.15, -2.73),(-18.65, 1.52, 2.64),00:00:00.0000170
1097,(-19.85, 1.12, -2.72),(-18.82, 1.51, 2.80),00:00:00.0000146
1099,(-19.92, 1.08, -2.70),(-18.97, 1.50, 2.96),00:00:00.0000140
1100,(-19.99, 1.08, -2.68),(-19.03, 1.51, 3.05),00:00:00.0000137
------- Teste Finalizado -------
------- Teste Iniciado -------
Tempo de Análise: 00:00:00.0000765
966,(-15.51, 1.65, -5.26),(-15.51, 1.65, -5.26),00:00:00.0000765
967,(-15.55, 1.32, -5.24),(-15.50, 1.64, -5.26),00:00:00.0000308
969,(-15.59, 1.23, -5.23),(-15.49, 1.61, -5.26),00:00:00.0000139
970,(-15.60, 1.08, -5.23),(-15.49, 1.60, -5.26),00:00:00.0000195
972,(-15.61, 1.08, -5.23),(-15.47, 1.56, -5.25),00:00:00.0000137
974,(-15.61, 1.08, -5.22),(-15.45, 1.52, -5.23),00:00:00.0000191
975,(-15.61, 1.08, -5.22),(-15.44, 1.50, -5.22),00:00:00.0000163
977,(-15.61, 1.08, -5.22),(-15.41, 1.49, -5.18),00:00:00.0000189
978,(-15.61, 1.08, -5.22),(-15.39, 1.49, -5.15),00:00:00.0000140
980,(-15.61, 1.08, -5.22),(-15.36, 1.50, -5.09),00:00:00.0000457
981,(-15.61, 1.08, -5.22),(-15.34, 1.51, -5.05),00:00:00.0000141
983,(-15.61, 1.08, -5.22),(-15.30, 1.53, -4.98),00:00:00.0000135
984,(-15.61, 1.08, -5.22),(-15.28, 1.54, -4.95),00:00:00.0000144
986,(-15.61, 1.08, -5.22),(-15.24, 1.57, -4.88),00:00:00.0000148
987,(-15.61, 1.08, -5.22),(-15.22, 1.58, -4.85),00:00:00.0000168
989,(-15.61, 1.08, -5.22),(-15.18, 1.58, -4.80),00:00:00.0000300
992,(-15.61, 1.08, -5.22),(-15.12, 1.57, -4.73),00:00:00.0000345
994,(-15.61, 1.08, -5.22),(-15.08, 1.55, -4.68),00:00:00.0000144
996,(-15.61, 1.08, -5.22),(-15.05, 1.52, -4.62),00:00:00.0000140
998,(-15.61, 1.08, -5.22),(-15.03, 1.49, -4.54),00:00:00.0000142
1000,(-15.61, 1.08, -5.22),(-15.02, 1.47, -4.43),00:00:00.0000136
1002,(-15.61, 1.08, -5.22),(-15.02, 1.47, -4.32),00:00:00.0000148
1004,(-15.61, 1.08, -5.22),(-15.03, 1.48, -4.20),00:00:00.0000154
1006,(-15.61, 1.08, -5.22),(-15.05, 1.49, -4.07),00:00:00.0000142
1007,(-15.61, 1.08, -5.22),(-15.06, 1.50, -4.00),00:00:00.0000189
1009,(-15.61, 1.08, -5.22),(-15.08, 1.50, -3.88),00:00:00.0000154
1010,(-15.61, 1.08, -5.22),(-15.08, 1.50, -3.82),00:00:00.0000146
1012,(-15.61, 1.08, -5.22),(-15.09, 1.50, -3.70),00:00:00.0000136
1014,(-15.61, 1.08, -5.22),(-15.10, 1.50, -3.58),00:00:00.0000159
1016,(-15.61, 1.08, -5.22),(-15.11, 1.50, -3.46),00:00:00.0000149
1018,(-15.62, 1.08, -5.22),(-15.12, 1.51, -3.34),00:00:00.0000467
1019,(-15.64, 1.08, -5.20),(-15.13, 1.52, -3.28),00:00:00.0000134
1021,(-15.69, 1.08, -5.17),(-15.14, 1.54, -3.15),00:00:00.0000136
1023,(-15.76, 1.08, -5.15),(-15.16, 1.55, -3.03),00:00:00.0000150
1025,(-15.84, 1.08, -5.12),(-15.19, 1.55, -2.91),00:00:00.0000143
1026,(-15.90, 1.08, -5.11),(-15.20, 1.55, -2.84),00:00:00.0000141
1027,(-15.95, 1.08, -5.10),(-15.22, 1.54, -2.77),00:00:00.0000301
1028,(-16.00, 1.08, -5.09),(-15.24, 1.53, -2.71),00:00:00.0000142
1029,(-16.05, 1.08, -5.08),(-15.26, 1.52, -2.63),00:00:00.0000149
1031,(-16.11, 1.08, -5.07),(-15.32, 1.51, -2.49),00:00:00.0000142
1032,(-16.18, 1.08, -5.07),(-15.35, 1.50, -2.42),00:00:00.0000385
1033,(-16.23, 1.08, -5.07),(-15.39, 1.50, -2.35),00:00:00.0000307
1035,(-16.29, 1.08, -5.07),(-15.47, 1.50, -2.20),00:00:00.0000311
1037,(-16.36, 1.08, -5.07),(-15.56, 1.51, -2.06),00:00:00.0000159
1038,(-16.44, 1.08, -5.07),(-15.61, 1.51, -1.99),00:00:00.0000147
1040,(-16.51, 1.08, -5.08),(-15.70, 1.51, -1.84),00:00:00.0000194
1042,(-16.59, 1.08, -5.08),(-15.78, 1.49, -1.69),00:00:00.0000142
1044,(-16.67, 1.08, -5.08),(-15.85, 1.48, -1.54),00:00:00.0000167
1045,(-16.75, 1.08, -5.07),(-15.88, 1.48, -1.47),00:00:00.0000137
1046,(-16.81, 1.08, -5.07),(-15.91, 1.48, -1.39),00:00:00.0000466
1048,(-16.86, 1.08, -5.06),(-15.96, 1.49, -1.23),00:00:00.0000149
1049,(-16.91, 1.08, -5.04),(-15.99, 1.49, -1.15),00:00:00.0000296
1050,(-17.03, 1.08, -4.95),(-16.01, 1.50, -1.07),00:00:00.0000141
1051,(-17.16, 1.08, -4.84),(-16.03, 1.50, -0.99),00:00:00.0000174
1053,(-17.25, 1.08, -4.78),(-16.08, 1.51, -0.83),00:00:00.0000191
1054,(-17.34, 1.08, -4.74),(-16.10, 1.51, -0.75),00:00:00.0000162
1055,(-17.40, 1.08, -4.72),(-16.13, 1.50, -0.67),00:00:00.0000190
1057,(-17.46, 1.08, -4.71),(-16.20, 1.49, -0.51),00:00:00.0000208
1059,(-17.66, 1.08, -4.63),(-16.30, 1.49, -0.35),00:00:00.0000143
1061,(-17.85, 1.08, -4.56),(-16.42, 1.50, -0.19),00:00:00.0000193
1063,(-18.09, 1.08, -4.48),(-16.56, 1.52, -0.03),00:00:00.0000166
1065,(-18.31, 1.08, -4.41),(-16.70, 1.53, 0.13),00:00:00.0000156
1067,(-18.45, 1.08, -4.38),(-16.83, 1.54, 0.28),00:00:00.0000320
1068,(-18.54, 1.08, -4.37),(-16.89, 1.54, 0.36),00:00:00.0000133
1070,(-18.74, 1.08, -4.32),(-17.00, 1.54, 0.52),00:00:00.0000525
1071,(-18.92, 1.08, -4.26),(-17.04, 1.53, 0.60),00:00:00.0000135
1072,(-19.02, 1.08, -4.24),(-17.09, 1.53, 0.68),00:00:00.0000137
1074,(-19.22, 1.08, -4.21),(-17.18, 1.53, 0.84),00:00:00.0000310
1075,(-19.44, 1.08, -4.18),(-17.23, 1.53, 0.92),00:00:00.0000196
1077,(-19.56, 1.08, -4.16),(-17.32, 1.54, 1.09),00:00:00.0000307
1078,(-19.64, 1.08, -4.15),(-17.37, 1.55, 1.17),00:00:00.0000144
1080,(-19.72, 1.08, -4.14),(-17.47, 1.56, 1.34),00:00:00.0000168
1082,(-19.88, 1.08, -4.13),(-17.58, 1.55, 1.52),00:00:00.0000140
1083,(-20.03, 1.08, -4.11),(-17.63, 1.54, 1.61),00:00:00.0000150
1085,(-20.11, 1.08, -4.05),(-17.75, 1.53, 1.78),00:00:00.0000149
1087,(-20.26, 1.08, -3.96),(-17.90, 1.51, 1.96),00:00:00.0000138
1089,(-20.50, 1.08, -3.85),(-18.07, 1.51, 2.14),00:00:00.0000462
1090,(-20.61, 1.08, -3.73),(-18.17, 1.51, 2.23),00:00:00.0000143
1092,(-20.83, 1.08, -3.69),(-18.37, 1.52, 2.40),00:00:00.0000139
1093,(-21.09, 1.08, -3.64),(-18.47, 1.52, 2.48),00:00:00.0000143
1095,(-21.17, 1.08, -3.53),(-18.65, 1.52, 2.64),00:00:00.0000333
1096,(-21.31, 1.08, -3.42),(-18.74, 1.52, 2.71),00:00:00.0000148
1097,(-21.45, 1.08, -3.31),(-18.82, 1.51, 2.80),00:00:00.0000194
1099,(-21.78, 1.08, -3.15),(-18.97, 1.50, 2.96),00:00:00.0000157
1101,(-22.12, 1.08, -2.96),(-19.10, 1.51, 3.14),00:00:00.0000144
------- Teste Finalizado -------
------- Teste Iniciado -------
Tempo de Análise: 00:00:00.0000403
966,(-15.51, 1.65, -5.26),(-15.51, 1.65, -5.26),00:00:00.0000403
967,(-15.51, 1.65, -5.26),(-15.50, 1.64, -5.26),00:00:00.0000176
969,(-15.50, 1.29, -5.30),(-15.49, 1.61, -5.26),00:00:00.0000138
970,(-15.49, 1.12, -5.32),(-15.49, 1.60, -5.26),00:00:00.0000154
972,(-15.47, 1.08, -5.34),(-15.47, 1.56, -5.25),00:00:00.0000141
973,(-15.41, 1.08, -5.39),(-15.46, 1.54, -5.24),00:00:00.0000161
974,(-15.32, 1.08, -5.46),(-15.45, 1.52, -5.23),00:00:00.0000171
976,(-15.24, 1.08, -5.53),(-15.43, 1.49, -5.20),00:00:00.0000328
978,(-15.12, 1.08, -5.63),(-15.39, 1.49, -5.15),00:00:00.0000205
980,(-14.98, 1.08, -5.75),(-15.36, 1.50, -5.09),00:00:00.0000138
982,(-14.86, 1.08, -5.88),(-15.32, 1.52, -5.02),00:00:00.0000137
984,(-14.75, 1.08, -5.99),(-15.28, 1.54, -4.95),00:00:00.0000327
985,(-14.64, 1.08, -6.10),(-15.26, 1.56, -4.91),00:00:00.0000312
986,(-14.55, 1.08, -6.17),(-15.24, 1.57, -4.88),00:00:00.0000177
988,(-14.46, 1.08, -6.21),(-15.20, 1.58, -4.83),00:00:00.0000178
989,(-14.38, 1.08, -6.24),(-15.18, 1.58, -4.80),00:00:00.0000192
990,(-14.30, 1.08, -6.23),(-15.16, 1.58, -4.78),00:00:00.0000194
992,(-14.25, 1.08, -6.20),(-15.12, 1.57, -4.73),00:00:00.0000194
994,(-14.22, 1.08, -6.13),(-15.08, 1.55, -4.68),00:00:00.0000190
996,(-14.21, 1.08, -6.05),(-15.05, 1.52, -4.62),00:00:00.0000265
998,(-14.21, 1.08, -5.97),(-15.03, 1.49, -4.54),00:00:00.0000307
1000,(-14.23, 1.08, -5.89),(-15.02, 1.47, -4.43),00:00:00.0000144
1002,(-14.26, 1.08, -5.80),(-15.02, 1.47, -4.32),00:00:00.0000162
1004,(-14.29, 1.08, -5.71),(-15.03, 1.48, -4.20),00:00:00.0000160
1006,(-14.32, 1.08, -5.63),(-15.05, 1.49, -4.07),00:00:00.0000203
1007,(-14.36, 1.08, -5.57),(-15.06, 1.50, -4.00),00:00:00.0000164
1009,(-14.40, 1.08, -5.52),(-15.08, 1.50, -3.88),00:00:00.0000189
1011,(-14.46, 1.08, -5.46),(-15.09, 1.50, -3.76),00:00:00.0000309
1012,(-14.52, 1.08, -5.41),(-15.09, 1.50, -3.70),00:00:00.0000152
1014,(-14.57, 1.08, -5.38),(-15.10, 1.50, -3.58),00:00:00.0000502
1015,(-14.62, 1.08, -5.35),(-15.10, 1.50, -3.52),00:00:00.0000242
1017,(-14.68, 1.08, -5.31),(-15.11, 1.50, -3.40),00:00:00.0000142
1019,(-14.74, 1.08, -5.26),(-15.13, 1.52, -3.28),00:00:00.0000146
1021,(-14.79, 1.08, -5.20),(-15.14, 1.54, -3.15),00:00:00.0000473
1022,(-14.83, 1.08, -5.13),(-15.15, 1.54, -3.09),00:00:00.0000606
1023,(-14.87, 1.08, -5.08),(-15.16, 1.55, -3.03),00:00:00.0000245
1025,(-14.91, 1.08, -5.02),(-15.19, 1.55, -2.91),00:00:00.0000327
1028,(-14.96, 1.08, -4.94),(-15.24, 1.53, -2.71),00:00:00.0000172
1030,(-15.03, 1.08, -4.86),(-15.28, 1.51, -2.56),00:00:00.0000169
1032,(-15.09, 1.08, -4.80),(-15.35, 1.50, -2.42),00:00:00.0000161
1034,(-15.15, 1.08, -4.74),(-15.43, 1.50, -2.28),00:00:00.0000157
1035,(-15.21, 1.08, -4.71),(-15.47, 1.50, -2.20),00:00:00.0000147
1036,(-15.26, 1.08, -4.69),(-15.52, 1.51, -2.13),00:00:00.0000141
1037,(-15.30, 1.08, -4.67),(-15.56, 1.51, -2.06),00:00:00.0000375
1039,(-15.36, 1.08, -4.66),(-15.65, 1.51, -1.91),00:00:00.0000318
1041,(-15.45, 1.08, -4.65),(-15.74, 1.50, -1.77),00:00:00.0000331
1043,(-15.53, 1.08, -4.64),(-15.82, 1.49, -1.62),00:00:00.0000557
1044,(-15.60, 1.08, -4.63),(-15.85, 1.48, -1.54),00:00:00.0000151
1046,(-15.68, 1.08, -4.62),(-15.91, 1.48, -1.39),00:00:00.0000319
1048,(-15.77, 1.08, -4.60),(-15.96, 1.49, -1.23),00:00:00.0000423
1050,(-15.85, 1.08, -4.58),(-16.01, 1.50, -1.07),00:00:00.0000148
1052,(-15.92, 1.08, -4.56),(-16.05, 1.51, -0.91),00:00:00.0000304
1054,(-16.02, 1.08, -4.54),(-16.10, 1.51, -0.75),00:00:00.0000149
1056,(-16.11, 1.08, -4.52),(-16.16, 1.50, -0.59),00:00:00.0000157
1058,(-16.18, 1.08, -4.52),(-16.25, 1.49, -0.43),00:00:00.0000300
1059,(-16.25, 1.08, -4.52),(-16.30, 1.49, -0.35),00:00:00.0000151
1060,(-16.32, 1.08, -4.52),(-16.36, 1.49, -0.27),00:00:00.0000155
1061,(-16.37, 1.08, -4.52),(-16.42, 1.50, -0.19),00:00:00.0000153
1063,(-16.42, 1.08, -4.52),(-16.56, 1.52, -0.03),00:00:00.0000145
1064,(-16.48, 1.08, -4.53),(-16.63, 1.52, 0.05),00:00:00.0000150
1066,(-16.55, 1.08, -4.53),(-16.76, 1.54, 0.20),00:00:00.0000150
1067,(-16.61, 1.08, -4.54),(-16.83, 1.54, 0.28),00:00:00.0000140
1069,(-16.68, 1.08, -4.55),(-16.94, 1.54, 0.44),00:00:00.0000166
1070,(-16.74, 1.08, -4.56),(-17.00, 1.54, 0.52),00:00:00.0000147
1071,(-16.79, 1.08, -4.57),(-17.04, 1.53, 0.60),00:00:00.0000353
1072,(-16.84, 1.08, -4.59),(-17.09, 1.53, 0.68),00:00:00.0000153
1074,(-16.91, 1.08, -4.60),(-17.18, 1.53, 0.84),00:00:00.0000314
1075,(-16.97, 1.08, -4.62),(-17.23, 1.53, 0.92),00:00:00.0000145
1077,(-17.03, 1.08, -4.63),(-17.32, 1.54, 1.09),00:00:00.0000217
1079,(-17.10, 1.08, -4.65),(-17.42, 1.56, 1.25),00:00:00.0000768
1081,(-17.20, 1.08, -4.69),(-17.52, 1.56, 1.43),00:00:00.0000194
1084,(-17.30, 1.08, -4.72),(-17.69, 1.54, 1.70),00:00:00.0000442
1086,(-17.40, 1.08, -4.75),(-17.82, 1.52, 1.87),00:00:00.0000146
1087,(-17.48, 1.08, -4.77),(-17.90, 1.51, 1.96),00:00:00.0000149
1089,(-17.55, 1.08, -4.78),(-18.07, 1.51, 2.14),00:00:00.0000160
1090,(-17.61, 1.08, -4.79),(-18.17, 1.51, 2.23),00:00:00.0000172
1092,(-17.68, 1.08, -4.79),(-18.37, 1.52, 2.40),00:00:00.0000190
1094,(-17.76, 1.08, -4.80),(-18.56, 1.52, 2.56),00:00:00.0000166
1095,(-17.83, 1.08, -4.80),(-18.65, 1.52, 2.64),00:00:00.0000146
1097,(-17.89, 1.08, -4.80),(-18.82, 1.51, 2.80),00:00:00.0000138
1098,(-17.96, 1.08, -4.80),(-18.90, 1.51, 2.88),00:00:00.0000139
1100,(-18.03, 1.08, -4.80),(-19.03, 1.51, 3.05),00:00:00.0000137
------- Teste Finalizado -------
------- Teste Iniciado -------
Tempo de Análise: 00:00:00.0000213
966,(-15.51, 1.65, -5.26),(-15.51, 1.65, -5.26),00:00:00.0000213
967,(-15.51, 1.65, -5.26),(-15.50, 1.64, -5.26),00:00:00.0000299
968,(-15.52, 1.29, -5.29),(-15.50, 1.63, -5.26),00:00:00.0000398
970,(-15.53, 1.13, -5.31),(-15.49, 1.60, -5.26),00:00:00.0000492
971,(-15.53, 1.08, -5.32),(-15.48, 1.58, -5.25),00:00:00.0000206
973,(-15.53, 1.08, -5.32),(-15.46, 1.54, -5.24),00:00:00.0000135
975,(-15.53, 1.08, -5.32),(-15.44, 1.50, -5.22),00:00:00.0000140
977,(-15.53, 1.08, -5.32),(-15.41, 1.49, -5.18),00:00:00.0000144
979,(-15.53, 1.08, -5.32),(-15.38, 1.49, -5.12),00:00:00.0000146
981,(-15.53, 1.08, -5.32),(-15.34, 1.51, -5.05),00:00:00.0000148
983,(-15.53, 1.08, -5.32),(-15.30, 1.53, -4.98),00:00:00.0000142
984,(-15.53, 1.08, -5.32),(-15.28, 1.54, -4.95),00:00:00.0000306
986,(-15.53, 1.08, -5.32),(-15.24, 1.57, -4.88),00:00:00.0000148
988,(-15.53, 1.08, -5.32),(-15.20, 1.58, -4.83),00:00:00.0000313
990,(-15.49, 1.08, -5.31),(-15.16, 1.58, -4.78),00:00:00.0000139
992,(-15.40, 1.08, -5.28),(-15.12, 1.57, -4.73),00:00:00.0000158
994,(-15.30, 1.08, -5.25),(-15.08, 1.55, -4.68),00:00:00.0000183
995,(-15.20, 1.08, -5.21),(-15.07, 1.54, -4.65),00:00:00.0000137
997,(-15.09, 1.08, -5.17),(-15.04, 1.51, -4.58),00:00:00.0000154
1000,(-14.96, 1.08, -5.10),(-15.02, 1.47, -4.43),00:00:00.0000146
1002,(-14.84, 1.08, -5.03),(-15.02, 1.47, -4.32),00:00:00.0000158
1003,(-14.75, 1.08, -4.96),(-15.03, 1.47, -4.26),00:00:00.0000516
1005,(-14.69, 1.08, -4.90),(-15.04, 1.48, -4.13),00:00:00.0000154
1006,(-14.22, 1.08, -4.95),(-15.05, 1.49, -4.07),00:00:00.0000309
1007,(-14.04, 1.08, -4.92),(-15.06, 1.50, -4.00),00:00:00.0000243
1009,(-13.96, 1.08, -4.86),(-15.08, 1.50, -3.88),00:00:00.0000153
1010,(-13.94, 1.08, -4.79),(-15.08, 1.50, -3.82),00:00:00.0000382
1011,(-13.94, 1.08, -4.72),(-15.09, 1.50, -3.76),00:00:00.0000333
1013,(-13.96, 1.08, -4.65),(-15.10, 1.50, -3.64),00:00:00.0000147
1014,(-13.97, 1.08, -4.58),(-15.10, 1.50, -3.58),00:00:00.0000327
1016,(-14.00, 1.08, -4.50),(-15.11, 1.50, -3.46),00:00:00.0000466
1017,(-14.02, 1.08, -4.40),(-15.11, 1.50, -3.40),00:00:00.0000328
1019,(-14.04, 1.08, -4.30),(-15.13, 1.52, -3.28),00:00:00.0000368
1020,(-14.05, 1.08, -4.21),(-15.13, 1.53, -3.22),00:00:00.0000162
1022,(-14.06, 1.08, -4.11),(-15.15, 1.54, -3.09),00:00:00.0000152
1024,(-14.07, 1.08, -3.97),(-15.18, 1.55, -2.97),00:00:00.0000143
1026,(-14.08, 1.08, -3.85),(-15.20, 1.55, -2.84),00:00:00.0000547
1027,(-14.08, 1.08, -3.81),(-15.22, 1.54, -2.77),00:00:00.0000159
1029,(-14.08, 1.08, -3.80),(-15.26, 1.52, -2.63),00:00:00.0000145
1031,(-14.09, 1.08, -3.79),(-15.32, 1.51, -2.49),00:00:00.0000137
1032,(-14.09, 1.08, -3.75),(-15.35, 1.50, -2.42),00:00:00.0000471
1033,(-14.10, 1.08, -3.69),(-15.39, 1.50, -2.35),00:00:00.0000144
1035,(-14.12, 1.08, -3.63),(-15.47, 1.50, -2.20),00:00:00.0000328
1036,(-14.14, 1.08, -3.54),(-15.52, 1.51, -2.13),00:00:00.0000136
1038,(-14.17, 1.08, -3.45),(-15.61, 1.51, -1.99),00:00:00.0000191
1040,(-14.20, 1.08, -3.37),(-15.70, 1.51, -1.84),00:00:00.0000182
1042,(-14.24, 1.08, -3.29),(-15.78, 1.49, -1.69),00:00:00.0000237
1043,(-14.29, 1.08, -3.20),(-15.82, 1.49, -1.62),00:00:00.0000146
1045,(-14.33, 1.08, -3.13),(-15.88, 1.48, -1.47),00:00:00.0000148
1046,(-14.37, 1.08, -3.06),(-15.91, 1.48, -1.39),00:00:00.0000473
1048,(-14.06, 1.08, -2.84),(-15.96, 1.49, -1.23),00:00:00.0000328
1050,(-13.98, 1.08, -2.73),(-16.01, 1.50, -1.07),00:00:00.0000152
1052,(-14.03, 1.08, -2.65),(-16.05, 1.51, -0.91),00:00:00.0000411
1054,(-14.13, 1.08, -2.60),(-16.10, 1.51, -0.75),00:00:00.0000145
1055,(-14.22, 1.08, -2.56),(-16.13, 1.50, -0.67),00:00:00.0000141
